Date,Open,High,Low,Close,Volume,Daily_Return
1984-09-07,0.0010912244295202995,0.0011026697403200784,0.0010815361502151037,0.0011025804670774214,0.011218653533579597,
1984-09-10,0.0010912244295202995,0.0010806596813810179,0.0010523473724267983,0.0010880975876939771,0.008707505645162879,0.6024926941332047
1984-09-11,0.0010985438618411401,0.0011463477329297167,0.0011184243300184345,0.0011318883411053366,0.02053281457354357,0.6309670121810945
1984-09-12,0.0011206165249336747,0.0011172100642305978,0.0010668268448729655,0.00105867567524572,0.017937164533190653,0.5743515691590902
1984-09-13,0.0011792291665654047,0.001168243750112616,0.0011994978840721723,0.0011903330315306538,0.027936470373860784,0.6747642239456998
1984-09-14,0.0011863770496912257,0.0012558848397222944,0.0012066801620712637,0.0012267683068299493,0.03326358749247848,0.626639756482372
1984-09-17,0.0012816440359921643,0.0012996768740880932,0.0013024055632431468,0.001292454436946988,0.025971614161773137,0.6399276033133757
1984-09-18,0.0012816440359921643,0.0012851935710556546,0.0012066801620712637,0.001197460432802034,0.013111064973397826,0.5666955251544117
1984-09-19,0.0011863770496912257,0.0011975524814459761,0.0011552550515977727,0.0011464282396989524,0.014321361901228846,0.5856517671280181
1984-09-20,0.001142574821896196,0.0011463477329297167,0.0011626671624928345,0.0011537837178110168,0.008915766972198634,0.6130517218685907
1984-09-21,0.001142574821896196,0.0011975524814459761,0.0011110696773473652,0.0011318883411053366,0.013452114499063066,0.5991080031914682
1984-09-24,0.0011206165249336747,0.0011172100642305978,0.0011184243300184345,0.0011098789259793146,0.01064519796652263,0.5989598451534043
1984-09-25,0.0010912244295202995,0.0010733610089867182,0.0010668268448729655,0.00105867567524572,0.022473523655547632,0.5847058744191435
1984-09-26,0.0010471934694652437,0.0011390490605354166,0.0010376955253086526,0.0010297669356890019,0.01495216829127771,0.5952153867999517
1984-09-27,0.0010182016555069146,0.0010150856715884808,0.0010376955253086526,0.0010297669356890019,0.014273071023080333,0.6095375673514056
1984-09-28,0.0010182016555069146,0.0010005453476779613,0.0009345580132417077,0.0009710371492128299,0.03144964806532649,0.5800823945637428
1984-10-01,0.0009521552154243313,0.0009346862334950216,0.0009270884441226529,0.0009200049561097479,0.013174444969368634,0.5832852964140371
1984-10-02,0.0009228203030759627,0.000985833961133201,0.000941855207688784,0.0009346588931237055,0.015933076904652354,0.6172481035439361
1984-10-03,0.0009593030985501519,0.0009784782678608204,0.0009785135545961438,0.0009710371492128299,0.01622584908024372,0.6285541786690072
1984-10-04,0.0009885808278335137,0.000985833961133201,0.0010079321652804202,0.001000230984820403,0.01690796069335779,0.6245556262563583
1984-10-05,0.0009885808278335137,0.0009710085328322794,0.000941855207688784,0.000949255810927492,0.013147283977513876,0.583645378804492
1984-10-08,0.0009374591677176435,0.0009346862334950216,0.0009565645130309222,0.000949255810927492,0.0063291686632152115,0.6095375673514056
1984-10-09,0.0009374591677176435,0.0009346862334950216,0.0009345580132417077,0.0009274174534319834,0.01687777665996693,0.5981952551402352
1984-10-10,0.0009155580538201288,0.0008981928715235225,0.0008683661392020856,0.0008617313233149437,0.04916044974132449,0.5750894459076888
1984-10-11,0.0008496831629325645,0.0008907801573730615,0.0008535419174119623,0.0008470203670908154,0.024625499229739212,0.6015897439315256
1984-10-12,0.0008349299321608705,0.0008325048199748237,0.0007431646691219331,0.000752083382156032,0.035813970662510033,0.5578972775976365
1984-10-15,0.0008568310460583856,0.0008615854677958622,0.0008755484172011769,0.000868858724586324,0.03277765760203934,0.6759748973334045
1984-10-16,0.0008568310460583856,0.0008470451438853431,0.0008683661392020856,0.0008617313233149437,0.015902902051026423,0.605699448845439
1984-10-17,0.0009374591677176435,0.0009346862334950216,0.0009565645130309222,0.000949255810927492,0.021106280769802043,0.656824036147979
1984-10-18,0.0010034484247352206,0.0010005453476779613,0.001022871303518529,0.0010150559794648735,0.03330282470667541,0.6437125759458983
1984-10-19,0.0010034484247352206,0.0011463477329297167,0.0010154591926234671,0.0010150559794648735,0.04394198625303628,0.6095375673514056
1984-10-22,0.0010034484247352206,0.0010222132813485392,0.0010079321652804202,0.001000230984820403,0.015462245311800439,0.6020553247619287
1984-10-23,0.0010399312202094097,0.001044052277653358,0.0010595296504258892,0.001051434235553998,0.025120487132439646,0.63554560461665
1984-10-24,0.0010618323341069248,0.0010733610089867182,0.0010815361502151037,0.0010732725930495065,0.022503706239501927,0.6203900040839804
1984-10-25,0.0010618323341069248,0.001044052277653358,0.0009933377763862675,0.0009857481054369587,0.02131152002159274,0.5664406385852878
1984-10-26,0.0009740563293218459,0.0009565252297998408,0.0009270884441226529,0.0009274174534319834,0.015474312354377675,0.5797226989564772
1984-10-29,0.0009228203030759627,0.0009200318678283413,0.000941855207688784,0.0009346588931237055,0.006824153667042509,0.6133352335175097
1984-10-30,0.0009521552154243313,0.0009565252297998408,0.000971331276597053,0.0009639097479414496,0.010050609131153247,0.6248283535675963
1984-10-31,0.0009521552154243313,0.0009565252297998408,0.0009565645130309222,0.000949255810927492,0.008115942750202736,0.6019756224309806
1984-11-01,0.0009521552154243313,0.0009565252297998408,0.000971331276597053,0.0009639097479414496,0.006338218945148138,0.6171484661458465
1984-11-02,0.0009521552154243313,0.00094181384325508,0.000941855207688784,0.000949255810927492,0.0037304960644717116,0.6019756224309806
1984-11-05,0.0009374591677176435,0.0009710085328322794,0.000941855207688784,0.0009346588931237055,0.014197616737349447,0.6019562829491611
1984-11-06,0.0010618323341069248,0.0010588777059542796,0.0010815361502151037,0.0010732725930495065,0.0303600824396037,0.6819974139236462
1984-11-07,0.0010618323341069248,0.0010588777059542796,0.0010376955253086526,0.0010297669356890019,0.03119913952748682,0.5881154457562603
1984-11-08,0.0010182016555069146,0.0010005453476779613,0.000941855207688784,0.0009346588931237055,0.011873599806529207,0.561837345788472
1984-11-09,0.0009228203030759627,0.0009200318678283413,0.0007873500433723403,0.0008032296136794559,0.03963199626876376,0.5408333524813873
1984-11-12,0.000864264844509239,0.0008615854677958622,0.0008830179863202313,0.0008762712219085595,0.015260022337508528,0.6500896355613069
1984-11-13,0.000864264844509239,0.0008981928715235225,0.0008314779593987548,0.0008251249903851357,0.01706792727708085,0.5820884251313515
1984-11-14,0.0008349299321608705,0.0008396324297348825,0.0008535419174119623,0.0008470203670908154,0.014058772309591776,0.6215692851230346
1984-11-15,0.0008349299321608705,0.0008396324297348825,0.0008535419174119623,0.0008470203670908154,0.014363613460342468,0.6095375673514056
1984-11-16,0.0008349299321608705,0.0008470451438853431,0.0007947621542674021,0.0008032296136794559,0.02233468792440937,0.585717902167685
1984-11-19,0.0007910133382358279,0.000788598743852864,0.0006843849059773733,0.0006791558123472703,0.03139230110749878,0.5406528675662805
1984-11-20,0.0007323435135390913,0.0007228536714260852,0.0007504618635690095,0.0007447279040439677,0.03546989084812585,0.6482084391313258
1984-11-21,0.0007764316566591534,0.0007740013990642641,0.0007947621542674021,0.0007886897150858401,0.024082220932035787,0.6346382323304018
1984-11-23,0.0008056522028775086,0.0008470451438853431,0.000824123306727686,0.0008470203670908154,0.018471382886050696,0.6421461397609987
1984-11-26,0.0008568310460583856,0.0008396324297348825,0.0008755484172011769,0.000868858724586324,0.01356077924173958,0.6214163847542246
1984-11-27,0.0009155580538201288,0.0009200318678283413,0.0009345580132417077,0.0009274174534319834,0.017167523861440097,0.6410715489964266
1984-11-28,0.0010327833370835891,0.0010733610089867182,0.0010523473724267983,0.0010443068342826177,0.05531456850074062,0.6708384779066308
1984-11-29,0.0010327833370835891,0.0010150856715884808,0.0010079321652804202,0.001000230984820403,0.02356309701159879,0.5875681592086529
1984-11-30,0.0009885808278335137,0.000985833961133201,0.0009345580132417077,0.0009346588931237055,0.0146473310056912,0.5762310608313266
1984-12-03,0.0009228203030759627,0.0009200318678283413,0.0009124940552285002,0.0009055220767263037,0.013204628519613975,0.5943063943368375
1984-12-04,0.0009374591677176435,0.0009710085328322794,0.0009565645130309222,0.000949255810927492,0.016219809761208827,0.6326992997745616
1984-12-05,0.0010471934694652437,0.0010294549328647585,0.0010668268448729655,0.00105867567524572,0.03542462446095001,0.666367585976043
1984-12-06,0.0011644187527287044,0.0011611161403525575,0.0011846162040580561,0.0011755650560963543,0.04274979858569053,0.6674477648474225
1984-12-07,0.0011644187527287044,0.0012414015366898554,0.0011626671624928345,0.001168266597194461,0.0666328108883511,0.6060914579636995
1984-12-10,0.0011570993204078638,0.0011390490605354166,0.0011258938991374888,0.0011172914233015501,0.015021582291682658,0.5853978886723781
1984-12-11,0.0011059776602919936,0.001124565757502978,0.0010964752884532125,0.0010880975876939771,0.016678574311483507,0.5954227894362575
1984-12-12,0.0010766999310086317,0.0010588777059542796,0.0010154591926234671,0.0010077005013528091,0.014831442303770235,0.5701944459843987
1984-12-13,0.0010182016555069146,0.001044052277653358,0.0010376955253086526,0.0010297669356890019,0.0090063079600242,0.6207098760512989
1984-12-14,0.0010182016555069146,0.0010806596813810179,0.0010376955253086526,0.0010880975876939771,0.012954118532337733,0.638792559353133
1984-12-17,0.0011351982065103488,0.0011390490605354166,0.0011552550515977727,0.0011464282396989524,0.016874763281341278,0.6380822575347023
1984-12-18,0.0012816440359921643,0.0012704821845108943,0.0013024055632431468,0.001292454436946988,0.04588871871027298,0.6793030690452869
1984-12-19,0.0012816440359921643,0.0012704821845108943,0.0011994978840721723,0.0011903330315306538,0.04277997875391721,0.563481086214061
1984-12-20,0.0011792291665654047,0.0012048511538402759,0.0011846162040580561,0.0011755650560963543,0.0188426270743083,0.6026056941355681
1984-12-21,0.0011644187527287044,0.0011611161403525575,0.0011258938991374888,0.0011464282396989524,0.016693666811324462,0.5957800525301725
1984-12-24,0.0011792291665654047,0.001168243750112616,0.0011994978840721723,0.0011903330315306538,0.009099876337695578,0.6305135284229747
1984-12-26,0.0011863770496912257,0.0011975524814459761,0.0012066801620712637,0.001197460432802034,0.009051587392129155,0.6128830660076979
1984-12-27,0.001201073097397913,0.0011975524814459761,0.001221446925637394,0.0012121143698159912,0.01330724572978171,0.6163963949015849
